Zeit;Kanal A
-12,96333269;1,11958700
-12,95833269;1,30659400
-12,95333269;1,49298700
-12,94833269;1,11958700
-12,94333269;1,11958700
-12,93833269;1,11958700
-12,93333269;1,11958700
-12,92833269;0,93319390
-12,92333269;1,11958700
-12,91833269;1,67999500
-12,91333269;1,11958700
-12,90833269;1,49298700
-12,90333269;1,49298700
-12,89833269;1,11958700
-12,89333269;1,11958700
-12,88833269;0,93319390
-12,88333269;1,11958700
-12,87833269;1,30659400
-12,87333269;1,30659400
-12,86833269;0,55979330
-12,86333269;2,05339600
-12,85833269;0,00000000
-12,85333269;0,93319390
-12,84833269;0,93319390
-12,84333269;0,18639270
-12,83833269;0,55979330
-12,83333269;-0,18639270
-12,82833269;0,37278540
-12,82333269;0,55979330
-12,81833269;0,18639270
-12,81333269;0,55979330
-12,80833269;0,55979330
-12,80333269;-0,37278540
-12,79833269;0,74618600
-12,79333269;0,55979330
-12,78833269;0,37278540
-12,78333269;0,74618600
-12,77833269;1,11958700
-12,77333269;0,55979330
-12,76833269;0,37278540
-12,76333269;0,37278540
-12,75833269;0,93319390
-12,75333269;0,93319390
-12,74833269;0,55979330
-12,74333269;0,74618600
-12,73833269;0,55979330
-12,73333270;0,55979330
-12,72833270;0,55979330
-12,72333270;0,37278540
-12,71833270;0,55979330
-12,71333270;0,55979330
-12,70833270;0,55979330
-12,70333270;0,74618600
-12,69833270;0,93319390
-12,69333270;0,55979330
-12,68833270;0,00000000
-12,68333270;0,93319390
-12,67833270;0,18639270
-12,67333270;1,11958700
-12,66833270;0,74618600
-12,66333270;0,93319390
-12,65833270;1,11958700
-12,65333270;0,37278540
-12,64833270;0,37278540
-12,64333270;0,00000000
-12,63833270;-0,18639270
-12,63333270;0,18639270
-12,62833270;0,93319390
-12,62333270;0,37278540
-12,61833270;0,55979330
-12,61333270;0,55979330
-12,60833270;0,74618600
-12,60333270;0,93319390
-12,59833270;0,55979330
-12,59333270;0,74618600
-12,58833270;0,74618600
-12,58333270;0,55979330
-12,57833270;0,93319390
-12,57333270;1,11958700
-12,56833270;1,11958700
-12,56333270;0,93319390
-12,55833270;0,93319390
-12,55333270;0,93319390
-12,54833270;1,11958700
-12,54333270;0,55979330
-12,53833270;0,74618600
-12,53333270;1,11958700
-12,52833270;0,37278540
-12,52333270;1,11958700
-12,51833270;0,93319390
-12,51333270;1,30659400
-12,50833270;0,93319390
-12,50333270;0,00000000
-12,49833270;0,37278540
-12,49333270;0,93319390
-12,48833270;0,55979330
-12,48333270;0,55979330
-12,47833270;0,74618600
-12,47333270;1,49298700
-12,46833270;0,18639270
-12,46333270;0,18639270
-12,45833270;0,00000000
-12,45333270;0,55979330
-12,44833270;0,74618600
-12,44333270;0,55979330
-12,43833270;0,37278540
-12,43333270;0,18639270
-12,42833270;0,18639270
-12,42333270;0,00000000
-12,41833270;0,18639270
-12,41333270;-0,37278540
-12,40833270;0,55979330
-12,40333270;0,00000000
-12,39833270;0,00000000
-12,39333270;0,00000000
-12,38833270;-0,55979330
-12,38333270;-0,18639270
-12,37833270;-0,55979330
-12,37333270;-0,37278540
-12,36833270;-0,74618600
-12,36333270;-0,55979330
-12,35833270;-0,37278540
-12,35333270;-0,74618600
-12,34833270;0,00000000
-12,34333270;-0,37278540
-12,33833271;0,00000000
-12,33333271;0,00000000
-12,32833271;0,37278540
-12,32333271;0,74618600
-12,31833271;0,18639270
-12,31333271;0,93319390
-12,30833271;0,37278540
-12,30333271;0,74618600
-12,29833271;0,55979330
-12,29333271;0,74618600
-12,28833271;0,93319390
-12,28333271;0,55979330
-12,27833271;0,00000000
-12,27333271;0,93319390
-12,26833271;0,55979330
-12,26333271;0,37278540
-12,25833271;0,93319390
-12,25333271;0,37278540
-12,24833271;0,18639270
-12,24333271;-0,55979330
-12,23833271;0,00000000
-12,23333271;-0,37278540
-12,22833271;-0,18639270
-12,22333271;-0,55979330
-12,21833271;-0,74618600
-12,21333271;-1,49298700
-12,20833271;-0,93319390
-12,20333271;-0,74618600
-12,19833271;-0,55979330
-12,19333271;-0,55979330
-12,18833271;-0,74618600
-12,18333271;-0,37278540
-12,17833271;-0,93319390
-12,17333271;-0,74618600
-12,16833271;-0,37278540
-12,16333271;-0,37278540
-12,15833271;-0,18639270
-12,15333271;-0,18639270
-12,14833271;0,00000000
-12,14333271;-0,18639270
-12,13833271;0,00000000
-12,13333271;0,00000000
-12,12833271;-0,74618600
-12,12333271;-0,18639270
-12,11833271;-0,37278540
-12,11333271;-0,74618600
-12,10833271;-0,37278540
-12,10333271;-0,74618600
-12,09833271;-1,67999500
-12,09333271;-0,74618600
-12,08833271;-1,11958700
-12,08333271;-1,11958700
-12,07833271;-1,11958700
-12,07333271;-2,61318900
-12,06833271;-0,74618600
-12,06333271;-1,30659400
-12,05833271;-1,67999500
-12,05333271;-1,30659400
-12,04833271;-1,11958700
-12,04333271;-0,93319390
-12,03833271;-1,11958700
-12,03333271;-0,37278540
-12,02833271;-0,74618600
-12,02333271;-0,37278540
-12,01833271;-0,37278540
-12,01333271;-0,37278540
-12,00833271;-0,74618600
-12,00333271;0,00000000
-11,99833271;-0,18639270
-11,99333271;-0,18639270
-11,98833271;-0,37278540
-11,98333271;-0,55979330
-11,97833271;-0,37278540
-11,97333271;-0,74618600
-11,96833271;-0,37278540
-11,96333271;-0,37278540
-11,95833271;0,00000000
-11,95333271;-0,37278540
-11,94833271;-0,55979330
-11,94333272;-0,37278540
-11,93833272;-0,55979330
-11,93333272;0,00000000
-11,92833272;-0,37278540
-11,92333272;-0,37278540
-11,91833272;-0,18639270
-11,91333272;-0,74618600
-11,90833272;-0,55979330
-11,90333272;-0,74618600
-11,89833272;-0,37278540
-11,89333272;-0,37278540
-11,88833272;-0,55979330
-11,88333272;-0,37278540
-11,87833272;-0,74618600
-11,87333272;-1,11958700
-11,86833272;-0,37278540
-11,86333272;-0,55979330
-11,85833272;-0,37278540
-11,85333272;-0,93319390
-11,84833272;-0,55979330
-11,84333272;-0,74618600
-11,83833272;-0,74618600
-11,83333272;-0,93319390
-11,82833272;-0,74618600
-11,82333272;-1,11958700
-11,81833272;-1,11958700
-11,81333272;-0,93319390
-11,80833272;-1,30659400
-11,80333272;-1,11958700
-11,79833272;-1,49298700
-11,79333272;-1,30659400
-11,78833272;-1,30659400
-11,78333272;-1,86638800
-11,77833272;-1,86638800
-11,77333272;-1,30659400
-11,76833272;-1,67999500
-11,76333272;-1,11958700
-11,75833272;-1,11958700
-11,75333272;-1,11958700
-11,74833272;-1,30659400
-11,74333272;-1,11958700
-11,73833272;-1,30659400
-11,73333272;-1,30659400
-11,72833272;-1,11958700
-11,72333272;-0,74618600
-11,71833272;-1,30659400
-11,71333272;-0,37278540
-11,70833272;-0,37278540
-11,70333272;-1,11958700
-11,69833272;-0,93319390
-11,69333272;-0,37278540
-11,68833272;-0,37278540
-11,68333272;-0,18639270
-11,67833272;-1,11958700
-11,67333272;-0,18639270
-11,66833272;-0,74618600
-11,66333272;-0,37278540
-11,65833272;-1,30659400
-11,65333272;-0,93319390
-11,64833272;-0,55979330
-11,64333272;-0,55979330
-11,63833272;-0,37278540
-11,63333272;-0,18639270
-11,62833272;-1,11958700
-11,62333272;-0,37278540
-11,61833272;0,00000000
-11,61333272;-0,18639270
-11,60833272;0,18639270
-11,60333272;0,55979330
-11,59833272;-0,18639270
-11,59333272;0,55979330
-11,58833272;-0,18639270
-11,58333272;0,00000000
-11,57833272;0,18639270
-11,57333272;0,37278540
-11,56833272;0,18639270
-11,56333272;0,55979330
-11,55833272;1,11958700
-11,55333272;0,55979330
-11,54833273;0,55979330
-11,54333273;0,18639270
-11,53833273;0,55979330
-11,53333273;0,00000000
-11,52833273;0,55979330
-11,52333273;0,00000000
-11,51833273;0,74618600
-11,51333273;0,00000000
-11,50833273;0,74618600
-11,50333273;0,18639270
-11,49833273;0,55979330
-11,49333273;0,55979330
-11,48833273;0,37278540
-11,48333273;0,55979330
-11,47833273;0,37278540
-11,47333273;1,49298700
-11,46833273;0,93319390
-11,46333273;1,30659400
-11,45833273;-0,74618600
-11,45333273;0,74618600
-11,44833273;0,74618600
-11,44333273;1,49298700
-11,43833273;1,11958700
-11,43333273;1,30659400
-11,42833273;1,86638800
-11,42333273;1,49298700
-11,41833273;1,49298700
-11,41333273;1,49298700
-11,40833273;1,30659400
-11,40333273;1,49298700
-11,39833273;1,49298700
-11,39333273;0,93319390
-11,38833273;1,49298700
-11,38333273;1,49298700
-11,37833273;1,30659400
-11,37333273;0,93319390
-11,36833273;1,49298700
-11,36333273;1,11958700
-11,35833273;0,74618600
-11,35333273;1,49298700
-11,34833273;0,93319390
-11,34333273;0,93319390
-11,33833273;0,93319390
-11,33333273;1,67999500
-11,32833273;0,93319390
-11,32333273;1,49298700
-11,31833273;1,30659400
-11,31333273;0,93319390
-11,30833273;1,49298700
-11,30333273;1,11958700
-11,29833273;1,67999500
-11,29333273;1,49298700
-11,28833273;1,49298700
-11,28333273;1,30659400
-11,27833273;1,11958700
-11,27333273;0,93319390
-11,26833273;1,11958700
-11,26333273;1,11958700
-11,25833273;1,86638800
-11,25333273;1,11958700
-11,24833273;0,55979330
-11,24333273;0,18639270
-11,23833273;0,55979330
-11,23333273;0,93319390
-11,22833273;0,55979330
-11,22333273;0,37278540
-11,21833273;0,00000000
-11,21333273;0,18639270
-11,20833273;0,74618600
-11,20333273;0,18639270
-11,19833273;0,37278540
-11,19333273;0,18639270
-11,18833273;0,55979330
-11,18333273;0,55979330
-11,17833273;0,55979330
-11,17333273;0,55979330
-11,16833273;1,67999500
-11,16333273;0,18639270
-11,15833273;0,55979330
-11,15333274;0,55979330
-11,14833274;0,74618600
-11,14333274;0,55979330
-11,13833274;0,55979330
-11,13333274;0,55979330
-11,12833274;0,00000000
-11,12333274;0,37278540
-11,11833274;0,37278540
-11,11333274;0,55979330
-11,10833274;0,18639270
-11,10333274;0,55979330
-11,09833274;0,00000000
-11,09333274;0,00000000
-11,08833274;0,18639270
-11,08333274;0,18639270
-11,07833274;0,00000000
-11,07333274;0,00000000
-11,06833274;0,55979330
-11,06333274;0,37278540
-11,05833274;-1,67999500
-11,05333274;0,18639270
-11,04833274;0,00000000
-11,04333274;-0,37278540
-11,03833274;0,00000000
-11,03333274;0,37278540
-11,02833274;0,00000000
-11,02333274;0,00000000
-11,01833274;0,37278540
-11,01333274;-0,37278540
-11,00833274;0,00000000
-11,00333274;0,55979330
-10,99833274;0,55979330
-10,99333274;1,11958700
-10,98833274;0,18639270
-10,98333274;0,55979330
-10,97833274;0,55979330
-10,97333274;0,55979330
-10,96833274;0,55979330
-10,96333274;0,74618600
-10,95833274;0,55979330
-10,95333274;0,93319390
-10,94833274;0,37278540
-10,94333274;0,18639270
-10,93833274;0,37278540
-10,93333274;0,93319390
-10,92833274;0,74618600
-10,92333274;0,74618600
-10,91833274;0,74618600
-10,91333274;0,55979330
-10,90833274;-0,55979330
-10,90333274;0,18639270
-10,89833274;0,37278540
-10,89333274;0,74618600
-10,88833274;0,55979330
-10,88333274;0,18639270
-10,87833274;0,93319390
-10,87333274;0,18639270
-10,86833274;0,00000000
-10,86333274;0,55979330
-10,85833274;2,42679600
-10,85333274;0,37278540
-10,84833274;0,93319390
-10,84333274;1,11958700
-10,83833274;0,18639270
-10,83333274;0,37278540
-10,82833274;0,00000000
-10,82333274;0,18639270
-10,81833274;0,37278540
-10,81333274;0,93319390
-10,80833274;0,18639270
-10,80333274;0,55979330
-10,79833274;0,37278540
-10,79333274;0,00000000
-10,78833274;-0,18639270
-10,78333274;0,00000000
-10,77833274;0,00000000
-10,77333274;-0,37278540
-10,76833274;-0,37278540
-10,76333274;-0,37278540
-10,75833275;-0,74618600
-10,75333275;-0,93319390
-10,74833275;-0,18639270
-10,74333275;-0,74618600
-10,73833275;-0,74618600
-10,73333275;0,18639270
-10,72833275;-0,18639270
-10,72333275;0,00000000
-10,71833275;0,18639270
-10,71333275;0,18639270
-10,70833275;0,37278540
-10,70333275;0,18639270
-10,69833275;0,18639270
-10,69333275;0,93319390
-10,68833275;0,93319390
-10,68333275;0,93319390
-10,67833275;0,74618600
-10,67333275;0,74618600
-10,66833275;0,55979330
-10,66333275;0,37278540
-10,65833275;1,11958700
-10,65333275;0,55979330
-10,64833275;0,18639270
-10,64333275;1,11958700
-10,63833275;0,55979330
-10,63333275;0,00000000
-10,62833275;0,93319390
-10,62333275;-0,37278540
-10,61833275;0,18639270
-10,61333275;-0,93319390
-10,60833275;-0,74618600
-10,60333275;-0,55979330
-10,59833275;-0,74618600
-10,59333275;-1,30659400
-10,58833275;-1,11958700
-10,58333275;-0,37278540
-10,57833275;-1,11958700
-10,57333275;-0,93319390
-10,56833275;-1,11958700
-10,56333275;-0,93319390
-10,55833275;-0,55979330
-10,55333275;-0,93319390
-10,54833275;-0,55979330
-10,54333275;-0,55979330
-10,53833275;0,18639270
-10,53333275;-0,55979330
-10,52833275;-0,18639270
-10,52333275;-0,74618600
-10,51833275;-0,37278540
-10,51333275;-0,37278540
-10,50833275;-0,37278540
-10,50333275;-0,93319390
-10,49833275;-1,11958700
-10,49333275;-0,74618600
-10,48833275;-0,74618600
-10,48333275;-1,11958700
-10,47833275;-0,74618600
-10,47333275;-0,93319390
-10,46833275;-2,05339600
-10,46333275;-1,30659400
-10,45833275;-0,74618600
-10,45333275;-0,55979330
-10,44833275;-1,49298700
-10,44333275;-0,37278540
-10,43833275;-0,74618600
-10,43333275;-0,18639270
-10,42833275;-1,67999500
-10,42333275;-1,11958700
-10,41833275;-0,18639270
-10,41333275;-0,37278540
-10,40833275;-0,37278540
-10,40333275;0,37278540
-10,39833275;-0,37278540
-10,39333275;-0,18639270
-10,38833275;0,00000000
-10,38333275;-0,37278540
-10,37833275;-0,37278540
-10,37333275;-0,37278540
-10,36833275;-0,37278540
-10,36333275;-0,37278540
-10,35833276;-0,37278540
-10,35333276;-0,18639270
-10,34833276;0,00000000
-10,34333276;-0,55979330
-10,33833276;-0,18639270
-10,33333276;-0,55979330
-10,32833276;-0,74618600
-10,32333276;0,37278540
-10,31833276;-0,37278540
-10,31333276;-0,74618600
-10,30833276;-0,37278540
-10,30333276;-0,37278540
-10,29833276;-0,74618600
-10,29333276;-0,18639270
-10,28833276;-0,74618600
-10,28333276;-0,37278540
-10,27833276;-0,74618600
-10,27333276;0,00000000
-10,26833276;-1,30659400
-10,26333276;-0,93319390
-10,25833276;-1,67999500
-10,25333276;-0,93319390
-10,24833276;-0,74618600
-10,24333276;-1,67999500
-10,23833276;-0,18639270
-10,23333276;-0,74618600
-10,22833276;-0,37278540
-10,22333276;-1,11958700
-10,21833276;-1,11958700
-10,21333276;-1,11958700
-10,20833276;-1,11958700
-10,20333276;-1,11958700
-10,19833276;-1,67999500
-10,19333276;-0,74618600
-10,18833276;-1,67999500
-10,18333276;-1,67999500
-10,17833276;-2,05339600
-10,17333276;-1,86638800
-10,16833276;-1,86638800
-10,16333276;-1,67999500
-10,15833276;-2,23978800
-10,15333276;-1,11958700
-10,14833276;-1,86638800
-10,14333276;-1,11958700
-10,13833276;-1,49298700
-10,13333276;-1,11958700
-10,12833276;-1,30659400
-10,12333276;-1,11958700
-10,11833276;-1,11958700
-10,11333276;-0,93319390
-10,10833276;-1,30659400
-10,10333276;-0,74618600
-10,09833276;-1,11958700
-10,09333276;-1,11958700
-10,08833276;-0,74618600
-10,08333276;-0,74618600
-10,07833276;-0,37278540
-10,07333276;-0,55979330
-10,06833276;-2,05339600
-10,06333276;-0,74618600
-10,05833276;-1,11958700
-10,05333276;-0,93319390
-10,04833276;-0,74618600
-10,04333276;-0,37278540
-10,03833276;-0,37278540
-10,03333276;-0,74618600
-10,02833276;-0,55979330
-10,02333276;-0,18639270
-10,01833276;-0,55979330
-10,01333276;-1,11958700
-10,00833276;0,00000000
-10,00333276;-0,74618600
-9,99833276;0,18639270
-9,99333276;0,00000000
-9,98833276;0,18639270
-9,98333276;0,18639270
-9,97833276;0,00000000
-9,97333276;0,00000000
-9,96833276;0,00000000
-9,96333277;-1,49298700
-9,95833277;0,00000000
-9,95333277;0,00000000
-9,94833277;0,00000000
-9,94333277;0,00000000
-9,93833277;0,00000000
-9,93333277;0,18639270
-9,92833277;-0,18639270
-9,92333277;0,18639270
-9,91833277;0,18639270
-9,91333277;0,18639270
-9,90833277;0,18639270
-9,90333277;0,18639270
-9,89833277;0,00000000
-9,89333277;0,37278540
-9,88833277;0,18639270
-9,88333277;0,00000000
-9,87833277;0,37278540
-9,87333277;0,55979330
-9,86833277;0,55979330
-9,86333277;0,74618600
-9,85833277;0,37278540
-9,85333277;0,18639270
-9,84833277;0,93319390
-9,84333277;0,55979330
-9,83833277;0,93319390
-9,83333277;1,30659400
-9,82833277;1,11958700
-9,82333277;1,67999500
-9,81833277;2,80019700
-9,81333277;1,49298700
-9,80833277;1,49298700
-9,80333277;1,11958700
-9,79833277;1,67999500
-9,79333277;1,49298700
-9,78833277;1,30659400
-9,78333277;1,49298700
-9,77833277;1,30659400
-9,77333277;1,49298700
-9,76833277;1,11958700
-9,76333277;1,11958700
-9,75833277;1,30659400
-9,75333277;1,30659400
-9,74833277;0,93319390
-9,74333277;0,93319390
-9,73833277;0,93319390
-9,73333277;0,93319390
-9,72833277;0,93319390
-9,72333277;0,93319390
-9,71833277;1,49298700
-9,71333277;0,93319390
-9,70833277;1,49298700
-9,70333277;0,93319390
-9,69833277;1,49298700
-9,69333277;1,30659400
-9,68833277;1,11958700
-9,68333277;1,49298700
-9,67833277;1,11958700
-9,67333277;0,93319390
-9,66833277;1,11958700
-9,66333277;1,11958700
-9,65833277;2,05339600
-9,65333277;1,11958700
-9,64833277;0,55979330
-9,64333277;-0,18639270
-9,63833277;0,00000000
-9,63333277;0,74618600
-9,62833277;0,93319390
-9,62333277;0,74618600
-9,61833277;0,55979330
-9,61333277;0,55979330
-9,60833277;0,18639270
-9,60333277;-0,18639270
-9,59833277;0,00000000
-9,59333277;-0,18639270
-9,58833277;0,18639270
-9,58333277;0,55979330
-9,57833277;0,55979330
-9,57333277;0,18639270
-9,56833278;0,18639270
-9,56333278;0,55979330
-9,55833278;0,18639270
-9,55333278;0,55979330
-9,54833278;0,37278540
-9,54333278;0,18639270
-9,53833278;0,18639270
-9,53333278;0,18639270
-9,52833278;0,37278540
-9,52333278;0,18639270
-9,51833278;0,18639270
-9,51333278;0,55979330
-9,50833278;0,18639270
-9,50333278;0,18639270
-9,49833278;0,18639270
-9,49333278;-0,18639270
-9,48833278;0,18639270
-9,48333278;-0,18639270
-9,47833278;0,18639270
-9,47333278;0,37278540
-9,46833278;-0,18639270
-9,46333278;0,55979330
-9,45833278;0,37278540
-9,45333278;-0,37278540
-9,44833278;-0,93319390
-9,44333278;0,55979330
-9,43833278;-0,18639270
-9,43333278;0,18639270
-9,42833278;-1,11958700
-9,42333278;-0,74618600
-9,41833278;0,00000000
-9,41333278;0,18639270
-9,40833278;0,74618600
-9,40333278;-0,18639270
-9,39833278;-0,18639270
-9,39333278;0,18639270
-9,38833278;0,18639270
-9,38333278;0,00000000
-9,37833278;0,74618600
-9,37333278;0,37278540
-9,36833278;0,18639270
-9,36333278;0,74618600
-9,35833278;0,37278540
-9,35333278;0,18639270
-9,34833278;0,37278540
-9,34333278;0,55979330
-9,33833278;0,55979330
-9,33333278;0,55979330
-9,32833278;0,55979330
-9,32333278;0,55979330
-9,31833278;0,93319390
-9,31333278;0,18639270
-9,30833278;0,93319390
-9,30333278;0,37278540
-9,29833278;0,37278540
-9,29333278;0,18639270
-9,28833278;0,55979330
-9,28333278;0,55979330
-9,27833278;0,37278540
-9,27333278;0,55979330
-9,26833278;0,00000000
-9,26333278;0,55979330
-9,25833278;1,49298700
-9,25333278;0,93319390
-9,24833278;0,18639270
-9,24333278;-1,11958700
-9,23833278;0,55979330
-9,23333278;0,00000000
-9,22833278;0,00000000
-9,22333278;-0,18639270
-9,21833278;0,55979330
-9,21333278;-0,37278540
-9,20833278;0,55979330
-9,20333278;0,00000000
-9,19833278;0,74618600
-9,19333278;0,18639270
-9,18833278;0,00000000
-9,18333278;0,37278540
-9,17833278;-0,37278540
-9,17333279;-0,37278540
-9,16833279;-0,18639270
-9,16333279;-0,74618600
-9,15833279;-0,55979330
-9,15333279;-0,18639270
-9,14833279;-0,55979330
-9,14333279;-0,93319390
-9,13833279;-0,74618600
-9,13333279;-0,74618600
-9,12833279;-0,74618600
-9,12333279;-1,11958700
-9,11833279;-0,55979330
-9,11333279;-0,55979330
-9,10833279;0,00000000
-9,10333279;0,00000000
-9,09833279;-0,18639270
-9,09333279;0,18639270
-9,08833279;0,00000000
-9,08333279;0,93319390
-9,07833279;0,55979330
-9,07333279;0,93319390
-9,06833279;0,55979330
-9,06333279;1,11958700
-9,05833279;0,74618600
-9,05333279;1,30659400
-9,04833279;0,93319390
-9,04333279;1,30659400
-9,03833279;0,00000000
-9,03333279;-0,18639270
-9,02833279;0,00000000
-9,02333279;-0,18639270
-9,01833279;0,00000000
-9,01333279;0,18639270
-9,00833279;-0,18639270
-9,00333279;0,00000000
-8,99833279;-0,55979330
-8,99333279;0,00000000
-8,98833279;-0,55979330
-8,98333279;-0,55979330
-8,97833279;-0,74618600
-8,97333279;-0,55979330
-8,96833279;-0,93319390
-8,96333279;-1,30659400
-8,95833279;-0,18639270
-8,95333279;-1,11958700
-8,94833279;0,00000000
-8,94333279;-0,55979330
-8,93833279;-0,55979330
-8,93333279;0,00000000
-8,92833279;0,00000000
-8,92333279;0,37278540
-8,91833279;0,00000000
-8,91333279;0,00000000
-8,90833279;-0,37278540
-8,90333279;0,18639270
-8,89833279;-0,55979330
-8,89333279;-0,18639270
-8,88833279;-0,55979330
-8,88333279;-0,74618600
-8,87833279;-0,37278540
-8,87333279;-0,55979330
-8,86833279;-0,18639270
-8,86333279;-1,11958700
-8,85833279;-0,93319390
-8,85333279;-1,11958700
-8,84833279;-0,93319390
-8,84333279;-0,74618600
-8,83833279;-0,74618600
-8,83333279;-1,30659400
-8,82833279;0,74618600
-8,82333279;-0,55979330
-8,81833279;-0,37278540
-8,81333279;-0,55979330
-8,80833279;-0,37278540
-8,80333279;-0,37278540
-8,79833279;-0,55979330
-8,79333279;-0,37278540
-8,78833279;0,00000000
-8,78333279;0,00000000
-8,77833280;-0,37278540
-8,77333280;-0,37278540
-8,76833280;-0,37278540
-8,76333280;-0,37278540
-8,75833280;-0,37278540
-8,75333280;0,00000000
-8,74833280;0,00000000
-8,74333280;-0,74618600
-8,73833280;-0,37278540
-8,73333280;-0,18639270
-8,72833280;-0,18639270
-8,72333280;-0,74618600
-8,71833280;-0,74618600
-8,71333280;-0,37278540
-8,70833280;0,00000000
-8,70333280;0,00000000
-8,69833280;-0,37278540
-8,69333280;-0,18639270
-8,68833280;0,37278540
-8,68333280;-0,18639270
-8,67833280;-0,37278540
-8,67333280;-0,18639270
-8,66833280;-0,55979330
-8,66333280;-0,37278540
-8,65833280;0,00000000
-8,65333280;0,37278540
-8,64833280;-0,37278540
-8,64333280;-1,30659400
-8,63833280;-0,93319390
-8,63333280;-0,37278540
-8,62833280;-0,37278540
-8,62333280;-0,74618600
-8,61833280;-1,67999500
-8,61333280;-0,93319390
-8,60833280;-0,74618600
-8,60333280;-0,74618600
-8,59833280;-0,37278540
-8,59333280;-0,74618600
-8,58833280;-0,93319390
-8,58333280;-1,11958700
-8,57833280;-1,11958700
-8,57333280;-1,30659400
-8,56833280;-1,11958700
-8,56333280;-0,93319390
-8,55833280;-1,30659400
-8,55333280;-2,05339600
-8,54833280;-1,49298700
-8,54333280;-1,30659400
-8,53833280;-1,49298700
-8,53333280;-1,67999500
-8,52833280;-1,49298700
-8,52333280;-1,11958700
-8,51833280;-0,55979330
-8,51333280;-1,11958700
-8,50833280;-0,55979330
-8,50333280;-0,74618600
-8,49833280;-0,74618600
-8,49333280;-0,74618600
-8,48833280;-0,74618600
-8,48333280;-0,37278540
-8,47833280;-0,93319390
-8,47333280;-0,74618600
-8,46833280;-0,55979330
-8,46333280;-0,37278540
-8,45833280;-0,37278540
-8,45333280;-0,37278540
-8,44833280;-0,37278540
-8,44333280;-1,30659400
-8,43833280;-0,18639270
-8,43333280;-0,93319390
-8,42833280;0,00000000
-8,42333280;-0,93319390
-8,41833280;-0,37278540
-8,41333280;0,37278540
-8,40833280;-0,18639270
-8,40333280;-0,18639270
-8,39833280;-0,37278540
-8,39333280;-0,55979330
-8,38833280;-0,74618600
-8,38333281;0,18639270
-8,37833281;-0,18639270
-8,37333281;0,18639270
-8,36833281;0,00000000
-8,36333281;0,00000000
-8,35833281;0,18639270
-8,35333281;-0,37278540
-8,34833281;0,18639270
-8,34333281;0,00000000
-8,33833281;0,18639270
-8,33333281;0,18639270
-8,32833281;0,18639270
-8,32333281;0,18639270
-8,31833281;0,55979330
-8,31333281;0,55979330
-8,30833281;0,37278540
-8,30333281;0,74618600
-8,29833281;0,55979330
-8,29333281;0,37278540
-8,28833281;0,55979330
-8,28333281;0,55979330
-8,27833281;0,18639270
-8,27333281;0,37278540
-8,26833281;0,18639270
-8,26333281;0,00000000
-8,25833281;0,55979330
-8,25333281;0,55979330
-8,24833281;1,11958700
-8,24333281;2,05339600
-8,23833281;0,74618600
-8,23333281;1,11958700
-8,22833281;1,11958700
-8,22333281;1,49298700
-8,21833281;1,11958700
-8,21333281;1,67999500
-8,20833281;1,11958700
-8,20333281;1,86638800
-8,19833281;1,30659400
-8,19333281;1,49298700
-8,18833281;2,05339600
-8,18333281;1,67999500
-8,17833281;1,67999500
-8,17333281;1,49298700
-8,16833281;2,05339600
-8,16333281;1,30659400
-8,15833281;1,67999500
-8,15333281;1,49298700
-8,14833281;1,86638800
-8,14333281;1,11958700
-8,13833281;1,11958700
-8,13333281;1,11958700
-8,12833281;1,30659400
-8,12333281;0,93319390
-8,11833281;1,30659400
-8,11333281;1,11958700
-8,10833281;1,11958700
-8,10333281;1,49298700
-8,09833281;1,30659400
-8,09333281;1,30659400
-8,08833281;1,11958700
-8,08333281;1,49298700
-8,07833281;1,67999500
-8,07333281;1,11958700
-8,06833281;1,30659400
-8,06333281;1,11958700
-8,05833281;1,49298700
-8,05333281;1,49298700
-8,04833281;1,11958700
-8,04333281;2,05339600
-8,03833281;0,74618600
-8,03333281;1,11958700
-8,02833281;0,93319390
-8,02333281;1,30659400
-8,01833281;0,93319390
-8,01333281;0,55979330
-8,00833281;1,11958700
-8,00333281;0,93319390
-7,99833281;0,55979330
-7,99333281;0,93319390
-7,98833281;0,37278540
-7,98333282;1,11958700
-7,97833282;0,55979330
-7,97333282;0,74618600
-7,96833282;0,55979330
-7,96333282;0,55979330
-7,95833282;0,55979330
-7,95333282;0,74618600
-7,94833282;0,55979330
-7,94333282;0,74618600
-7,93833282;0,55979330
-7,93333282;0,37278540
-7,92833282;0,93319390
-7,92333282;0,18639270
-7,91833282;0,55979330
-7,91333282;0,37278540
-7,90833282;0,37278540
-7,90333282;0,93319390
-7,89833282;0,37278540
-7,89333282;0,18639270
-7,88833282;0,55979330
-7,88333282;0,00000000
-7,87833282;0,93319390
-7,87333282;0,55979330
-7,86833282;0,55979330
-7,86333282;0,37278540
-7,85833282;0,55979330
-7,85333282;0,18639270
-7,84833282;0,55979330
-7,84333282;1,30659400
-7,83833282;0,93319390
-7,83333282;0,55979330
-7,82833282;-0,37278540
-7,82333282;0,18639270
-7,81833282;0,37278540
-7,81333282;0,18639270
-7,80833282;0,37278540
-7,80333282;0,55979330
-7,79833282;0,74618600
-7,79333282;0,00000000
-7,78833282;0,18639270
-7,78333282;0,18639270
-7,77833282;0,00000000
-7,77333282;0,55979330
-7,76833282;0,55979330
-7,76333282;0,55979330
-7,75833282;1,11958700
-7,75333282;0,55979330
-7,74833282;0,37278540
